project_id	characteristics[strain/breed]	comment[data file]	fasta	exclude	exclude_reason	labelling
PXD016001	Escherichia coli str. W0153	1DLC11517QE_antiEcoli_#27_BR1_FASP1.raw	uniprot_UP000869295_13-03-23_AB1157	FALSE		
PXD016001	Escherichia coli str. W0153	1DLC11517QE_antiEcoli_#27_BR1_FASP2.raw	uniprot_UP000869295_13-03-23_AB1157	FALSE		
PXD016001	Escherichia coli str. W0153	1DLC11517QE_antiEcoli_#27_BR1_FASP3.raw	uniprot_UP000869295_13-03-23_AB1157	FALSE		
PXD016001	Escherichia coli str. W0153	1DLC11517QE_antiEcoli_#29_BR1_FASP1.raw	uniprot_UP000869295_13-03-23_AB1157	FALSE		
PXD016001	Escherichia coli str. W0153	1DLC11517QE_antiEcoli_#29_BR1_FASP2.raw	uniprot_UP000869295_13-03-23_AB1157	FALSE		
PXD016001	Escherichia coli str. W0153	1DLC11517QE_antiEcoli_#29_BR1_FASP3.raw	uniprot_UP000869295_13-03-23_AB1157	FALSE		
PXD016001	Escherichia coli str. W0153	1DLC11517QE_antiEcoli_#30_BR1_FASP1.raw	uniprot_UP000869295_13-03-23_AB1157	FALSE		
PXD016001	Escherichia coli str. W0153	1DLC11517QE_antiEcoli_#30_BR1_FASP2.raw	uniprot_UP000869295_13-03-23_AB1157	FALSE		
PXD016001	Escherichia coli str. W0153	1DLC11517QE_antiEcoli_#30_BR1_FASP3.raw	uniprot_UP000869295_13-03-23_AB1157	FALSE		
PXD026423	Not available	QX1_21_0046.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0048.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0050.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0052.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0054.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0062.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0064.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0076.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0078.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0080.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0082.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0084.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0086.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0088.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0090.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0092.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0094.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0096.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0098.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0100.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0102.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0104.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0106.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0108.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0110.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0112.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0114.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0116.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0118.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0120.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0122.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0124.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0126.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0128.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0130.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	QX1_21_0132.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_0.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_1.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_10.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_100.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_101.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_102.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_103.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_104.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_105.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_106.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_107.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_108.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_109.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_11.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_110.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_111.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_112.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_113.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_114.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_115.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_116.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_117.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_118.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_119.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_12.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_120.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_121.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_122.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_123.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_13.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_14.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_15.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_16.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_17.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_18.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_19.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_2.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_20.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_21.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_22.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_23.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_24.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_25.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_26.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_27.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_28.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_29.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_3.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_30.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_31.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_32.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_33.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_34.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_35.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_36.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_37.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_38.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_39.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_4.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_40.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_41.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_42.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_43.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_44.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_45.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_46.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_47.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_48.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_49.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_5.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_50.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_51.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_52.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_53.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_54.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_55.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_56.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_57.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_58.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_59.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_6.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_60.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_61.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_62.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_63.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_64.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_65.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_66.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_67.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_68.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_69.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_7.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_70.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_71.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_72.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_73.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_74.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_75.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_76.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_77.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_78.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_79.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_8.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_80.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_81.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_82.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_83.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_84.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_85.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_86.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_87.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_88.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_89.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_9.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_90.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_91.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_92.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_93.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_94.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_95.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_96.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_97.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_98.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.iso_99.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_0.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_1.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_10.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_11.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_12.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_13.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_14.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_15.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_16.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_17.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_18.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_19.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_2.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_20.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_21.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_22.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_23.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_24.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_25.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_26.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_27.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_28.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_29.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_3.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_30.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_31.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_32.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_33.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_34.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_35.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_36.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_37.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_38.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_39.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_4.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_40.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_41.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_42.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_43.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_44.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_45.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_46.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_47.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_48.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_49.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_5.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_50.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_51.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_52.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_53.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_54.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_55.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_56.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_57.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_58.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_59.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_6.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_60.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_61.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_62.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_7.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_8.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026423	Not available	allSpectra.HCD.FTMS.secpep.sil0_9.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	QX1_20_0635.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	QX1_20_0637.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	QX1_20_0641.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
